date,index,start,end,type,P,dD,dD_dev,dO,dO_dev,d_excess,min_temp,max_temp,temp,precip,duration,gwt,gwt2
579,2018-08-25,579,2018-08-25,2018-08-25 12:00:00,R,2.1,-38.76,0.11,-6.29,0.18,11.56,11.12,14.21,12.69,2.1,13,S,Meridional
580,2018-08-25,580,2018-08-25 12:00:00,2018-08-27,R,0,-19.49,0.21,-3,0.13,4.51,3.4,20.04,16,0,37,S,Meridional
581,2018-08-27,581,2018-08-27,2018-08-27 12:00:00,R,1.1,-7.09,0.49,-1.33,0.12,3.55,11.97,17.07,13.88,1.1,13,W,Zonal
582,2018-08-27,582,2018-08-27 12:00:00,2018-08-28,R,0.1,-19.62,0.18,-3.95,0.08,11.98,10.27,18.92,16.82,0.1,13,W,Zonal
583,2018-08-28,583,2018-08-28 12:00:00,2018-08-29,R,0.5,-16.29,0.17,-1.25,0.06,-6.29,11.74,23.13,20.41,0,13,W,Zonal
584,2018-08-29,584,2018-08-29 12:00:00,2018-08-30,R,16.1,-29.73,0.19,-5.2,0.05,11.87,15.7,23.83,17.75,16.1,13,LCE,Mixed
585,2018-08-30,585,2018-08-30,2018-08-30 12:00:00,R,4,-72.65,0.24,-10.54,0.09,11.67,13.86,16.24,14.66,4.1,13,LCE,Mixed
586,2018-09-06,586,2018-09-06,2018-09-06 12:00:00,R,1.1,-34.9,0.14,-5.45,0.1,8.7,15.69,19.75,16.97,1.1,13,S,Meridional
587,2018-09-06,587,2018-09-06 12:00:00,2018-09-07,R,0.1,-23.38,0.16,-2.34,0.13,-4.66,15.68,20.93,19.75,0.1,13,S,Meridional
588,2018-09-07,588,2018-09-07,2018-09-07 12:00:00,R,0.1,-27.07,0.27,-3.64,0.03,2.05,12.89,15.77,14.44,0.1,13,S,Meridional
589,2018-09-07,589,2018-09-07 12:00:00,2018-09-08,R,0.6,-8.53,0.14,-0.56,0.12,-4.05,6.85,16.68,16.09,0.6,13,S,Meridional
590,2018-09-21,590,2018-09-21,2018-09-21 12:00:00,R,3.9,-29.56,0.14,-4.32,0.06,5,12.39,19.37,18.44,3.9,13,W,Zonal
591,2018-09-21,591,2018-09-21 12:00:00,2018-09-22,R,1,-24.83,0.36,-3.96,0.1,6.85,11.13,17.45,13.14,4.5,13,W,Zonal
592,2018-09-22,592,2018-09-22 12:00:00,2018-09-23,R,1.5,-1.17,0.14,-0.8,0.07,5.23,10.5,16.43,14.69,1.5,13,W,Zonal
593,2018-09-23,593,2018-09-23,2018-09-23 12:00:00,R,6.3,4.79,0.2,-0.8,0.1,11.19,10.4,19.1,15.32,6.4,13,W,Zonal
594,2018-09-23,594,2018-09-23 12:00:00,2018-09-24,R,7.5,-28.38,0.15,-3.9,0.06,2.82,8.86,19.84,12.13,7.8,13,W,Zonal
595,2018-09-25,595,2018-09-25,2018-09-25 12:00:00,R,0.1,-20.26,0.12,-2.48,0.04,-0.420000000000002,0.67,11.74,4.07,0.1,13,NW,Mixed
596,2018-10-01,596,2018-10-01,2018-10-01 12:00:00,R,0.4,-5.75,0.1,-2.33,0.04,12.89,6.1,11.4,7.86,0.4,13,NW,Mixed
597,2018-10-01,597,2018-10-01 12:00:00,2018-10-02,R,0.1,12.66,0.19,0.76,0.08,6.58,5.1,12.32,10.26,0.1,13,NW,Mixed
598,2018-10-02,598,2018-10-02,2018-10-02 12:00:00,R,0.1,11.51,0.12,0.07,0.12,10.95,3.77,8.03,6.49,0.1,13,NW,Mixed
599,2018-10-03,599,2018-10-02 12:00:00,2018-10-03,R,0.3,3.82,0.1,-1.58,0.13,16.46,7.76,10.65,9.69,0.4,13,NW,Mixed
600,2018-10-03,600,2018-10-03,2018-10-03 12:00:00,R,1.6,-0.82,0.08,-2.07,0.03,15.74,10.65,14.16,11.83,1.9,13,NW,Mixed
601,2018-10-05,601,2018-10-05,2018-10-05 12:00:00,R,0.2,-0.64,0.32,0.64,0.1,-5.76,1.3,14.98,3.81,0.2,13,W,Zonal
602,2018-10-06,602,2018-10-06,2018-10-06 12:00:00,R,0.1,-3.54,0.18,1.47,0.01,-15.3,4.27,19.71,6.26,0.1,13,W,Zonal
603,2018-10-07,603,2018-10-07,2018-10-07 12:00:00,R,0.2,-1.17,0.13,1.3,0.04,-11.57,11.67,14.88,12.71,0.2,13,HCE,Mixed
604,2018-10-09,604,2018-10-09,2018-10-09 12:00:00,R,0.1,-0.51,0.08,2.36,0.03,-19.39,4.51,17.12,7.21,0.1,13,HCE,Mixed
605,2018-10-10,605,2018-10-10,2018-10-10 12:00:00,R,0.2,-18.5,0.11,-2.02,0.07,-2.34,4.08,17.46,6.77,0.2,13,S,Meridional
606,2018-10-10,606,2018-10-10 12:00:00,2018-10-11,R,0,-18.53,0.29,-2.72,0.08,3.23,9.33,21.21,17.46,0,13,S,Meridional
607,2018-10-20,607,2018-10-20,2018-10-20 12:00:00,R,0.1,-15.52,0.11,-1.23,0.04,-5.68,5.71,13.33,7.66,0.1,13,HCE,Mixed
608,2018-10-23,608,2018-10-23,2018-10-23 12:00:00,R,0.1,-16.63,0.38,-1.91,0.09,-1.35,-0.22,9.6,1.97,0.1,13,NW,Mixed
609,2018-10-24,609,2018-10-24 12:00:00,2018-10-25,R,0.1,-3.83,0.2,-0.77,0.03,2.33,12.14,13.14,12.85,0.1,13,NW,Mixed
610,2018-10-26,610,2018-10-26,2018-10-26 12:00:00,R,0,-12.73,0.31,-3.31,0.05,13.75,7.25,8.9,7.88,0,13,S,Meridional
611,2018-10-27,611,2018-10-27,2018-10-27 12:00:00,R,0,-23.09,0.27,-3.89,0.04,8.03,1.99,6.98,4.32,0,13,S,Meridional
612,2018-10-29,612,2018-10-29,2018-10-29 12:00:00,R,0.6,-105.34,0.16,-14.68,0.02,12.1,3.44,4.53,3.89,0.6,13,S,Meridional
613,2018-10-30,613,2018-10-29 12:00:00,2018-10-30,R,2.2,-78.29,0.11,-10.91,0.1,8.98999999999999,4.31,5.02,4.49,2.2,13,S,Meridional
614,2018-10-30,614,2018-10-30,2018-10-30 12:00:00,R,12.7,-99.59,0.11,-14.02,0.04,12.57,1.3,5.01,4.14,14.7,13,S,Meridional
615,2018-10-30,615,2018-10-30 12:00:00,2018-10-31,R,8.6,-116.23,0.19,-16.26,0.04,13.85,1.05,6.06,5.56,9.2,13,S,Meridional
616,2018-10-31,616,2018-10-31,2018-10-31 12:00:00,R,0.1,-79.44,0.19,-11.76,0.04,14.64,-0.01,5.47,2.32,0.1,13,S,Meridional
617,2018-11-01,617,2018-11-01 12:00:00,2018-11-02,R,4.7,-98.28,0.29,-13.99,0.05,13.64,6.39,10.07,8.86,4.7,13,S,Meridional
618,2018-11-02,618,2018-11-02,2018-11-02 12:00:00,R,0.9,-51.56,0.21,-8.29,0.06,14.76,7.52,8.8,8.26,2.4,13,S,Meridional
619,2018-11-02,619,2018-11-02 12:00:00,2018-11-03,R,0.6,-30.2,0.09,-5.59,0.1,14.52,1.35,8.4,7.4,0.7,13,S,Meridional
620,2018-11-03,620,2018-11-03,2018-11-03 12:00:00,R,0.2,-44.55,0.2,-8.45,0.07,23.05,-0.81,7.24,-0.05,0.2,13,S,Meridional
621,2018-11-03,621,2018-11-03 12:00:00,2018-11-04,R,0,-26.57,0.1,-5.22,0.07,15.19,0.12,9.67,6.66,0,13,S,Meridional
622,2018-11-04,622,2018-11-04,2018-11-04 12:00:00,R,0.1,-47.86,0.22,-8.75,0.04,22.14,-1.92,8.44,-1.15,0.1,13,S,Meridional
623,2018-11-04,623,2018-11-04 12:00:00,2018-11-05,R,0.1,-49.89,0.13,-9.2,0.06,23.71,5.68,12.05,8.44,0.1,13,S,Meridional
624,2018-11-07,624,2018-11-07 12:00:00,2018-11-08,R,0.8,-62.21,0.24,-9.56,0.04,14.27,10.45,14.76,10.99,0.9,13,S,Meridional
625,2018-11-10,625,2018-11-10,2018-11-10 12:00:00,R,9.4,-51.56,0.21,-7.72,0.04,10.2,10.62,13.01,11.75,9.4,13,SW,Mixed
626,2018-11-10,626,2018-11-10 12:00:00,2018-11-11,R,9.6,-65.71,0.18,-9.26,0.04,8.37,10.34,12.22,11.91,10.9,13,SW,Mixed
627,2018-11-11,627,2018-11-11,2018-11-11 12:00:00,R,0.8,-75.14,0.14,-10.29,0.05,7.17999999999999,9.48,12.02,9.88,0.8,13,SW,Mixed
628,2018-11-11,628,2018-11-11 12:00:00,2018-11-12,R,0.5,-15.79,0.25,-3.18,0.08,9.65,9.07,14.16,12.39,0.5,13,SW,Mixed
629,2018-11-12,629,2018-11-12,2018-11-12 12:00:00,R,0.4,-15.32,0.09,-3.46,0.09,12.36,8.85,17,10.18,0.4,13,SW,Mixed
630,2018-11-12,630,2018-11-12 12:00:00,2018-11-13,R,3.8,-72.96,0.15,-9.95,0.08,6.64,9.48,17.76,13.74,3.8,13,SW,Mixed
631,2018-11-13,631,2018-11-13,2018-11-13 12:00:00,R,2.3,-86.56,0.23,-11.83,0.04,8.08,9.48,10.35,9.67,2.6,13,SW,Mixed
632,2018-11-14,632,2018-11-14,2018-11-14 12:00:00,R,0.2,-54.05,0.05,-8.84,0.06,16.67,1.16,5.53,2.59,0.2,13,SW,Mixed
633,2018-11-16,633,2018-11-16,2018-11-16 12:00:00,R,0.1,-46.3,0.21,-7.23,0.1,11.54,3.13,5.16,3.55,0.1,13,HCE,Mixed
634,2018-11-17,634,2018-11-17,2018-11-17 12:00:00,R,0.1,-52.58,0.15,-8.45,0.13,15.02,-1.25,5.32,-0.08,0.1,13,HCE,Mixed
635,2018-11-17,635,2018-11-17 12:00:00,2018-11-18,R,0.2,-52.04,0.26,-7.93,0.1,11.4,2.47,9.18,5.32,0.2,13,HCE,Mixed
636,2018-11-19,636,2018-11-19 12:00:00,2018-11-20,R,2.2,-100.92,0.18,-13.76,0.12,9.16,0.51,4.07,1.72,2.2,13,E,Meridional
637,2018-11-20,637,2018-11-20,2018-11-20 12:00:00,R,0.1,-84.16,0.17,-11.32,0.05,6.40000000000001,0.83,2.08,1.61,0.2,13,E,Meridional
638,2018-11-20,638,2018-11-20 12:00:00,2018-11-21,R,0.1,-67.48,0.21,-9.62,0.08,9.47999999999999,1.85,2.85,2.36,0.1,13,E,Meridional
639,2018-11-21,639,2018-11-21,2018-11-21 12:00:00,R,0.6,-85.03,0.16,-12.21,0.14,12.65,0.59,2.56,1.85,0.6,13,E,Meridional
640,2018-11-21,640,2018-11-21 12:00:00,2018-11-22,R,0.1,-80.72,0.24,-10.51,0.03,3.36,1.06,3.98,2.54,0.1,13,E,Meridional
641,2018-11-24,641,2018-11-24,2018-11-24 12:00:00,R,5.9,-112.23,0.37,-15.6,0.12,12.57,1.76,7.24,2.4,5.9,13,N,Meridional
642,2018-11-24,642,2018-11-24 12:00:00,2018-11-25,R,2.1,-60.61,0.19,-9.7,0.18,16.99,4.34,7.62,6.69,2.4,13,N,Meridional
643,2018-11-25,643,2018-11-25,2018-11-25 12:00:00,R,0.2,-52.56,0.04,-8.84,0.03,18.16,4.06,5.04,4.52,0.2,13,N,Meridional
644,2018-11-26,644,2018-11-26,2018-11-26 12:00:00,R,0.2,-64.93,0.21,-9.56,0.03,11.55,4.62,5.63,4.78,0.2,13,N,Meridional
645,2018-11-26,645,2018-11-26 12:00:00,2018-11-27,R,0.1,-78.11,0.29,-10.45,0.11,5.48999999999999,4.4,6.07,5.44,0.1,13,N,Meridional
646,2018-11-27,646,2018-11-27,2018-11-27 12:00:00,R,0.4,-85.84,0.28,-11.79,0.14,8.47999999999999,3.34,4.4,3.55,0.4,13,SW,Mixed
647,2018-11-28,647,2018-11-27 12:00:00,2018-11-28,R,0.1,-93.46,0.26,-12.59,0.06,7.26000000000001,3.39,4.34,3.89,0.1,13,SW,Mixed
648,2018-11-28,648,2018-11-28,2018-11-28 12:00:00,R,0.8,-99.86,0.21,-13.47,0.05,7.90000000000001,3.27,3.84,3.33,0.9,13,SW,Mixed
649,2018-11-28,649,2018-11-28 12:00:00,2018-11-29,R,1.4,-79.86,0.15,-11.28,0.02,10.38,3.84,5.77,4.84,1.4,13,SW,Mixed
650,2018-11-29,650,2018-11-29,2018-11-29 12:00:00,R,0.1,-63.38,0.22,-9.57,0.14,13.18,5.47,6.59,5.87,0.1,13,SW,Mixed
651,2018-11-30,651,2018-11-30,2018-11-30 12:00:00,R,2.1,-49.72,0.11,-7.13,0.05,7.32,7.94,9.57,8.51,2.1,13,W,Zonal
652,2018-11-30,652,2018-11-30 12:00:00,2018-12-01,R,0.2,-32.23,0.13,-5.19,0.17,9.29000000000001,6.75,9.94,8.36,0.2,13,W,Zonal
653,2018-12-01,653,2018-12-01,2018-12-01 12:00:00,R,0.1,-28.8,0.19,-4.82,0.14,9.76,5.71,6.77,6.3,0.1,13,W,Zonal
654,2018-12-01,654,2018-12-01 12:00:00,2018-12-02,R,2.9,-41.74,0.15,-6.65,0.14,11.46,6.59,7.78,7.17,2.9,13,W,Zonal
655,2018-12-02,655,2018-12-02,2018-12-02 12:00:00,R,10,-89.91,0.28,-11.82,0.17,4.65000000000001,7.48,11.44,8.4,10.4,13,W,Zonal
656,2018-12-02,656,2018-12-02 12:00:00,2018-12-03,R,4.3,-28.19,0.21,-4.01,0.11,3.89,11.44,12.96,12.84,4.4,13,W,Zonal
657,2018-12-03,657,2018-12-03,2018-12-03 12:00:00,R,14.9,-33.97,0.26,-4.96,0.1,5.71,10.83,12.91,12.62,15.5,13,W,Zonal
658,2018-12-03,658,2018-12-03 12:00:00,2018-12-04,R,13.2,-31.98,0.09,-4.74,0.06,5.94,9.95,12.18,11.2,17.7,13,W,Zonal
659,2018-12-04,659,2018-12-04,2018-12-04 12:00:00,R,0.9,-50.68,0.15,-7.13,0.06,6.36,6.82,9.95,7.44,1.1,13,W,Zonal
660,2018-12-05,660,2018-12-05,2018-12-05 12:00:00,R,0.1,-48.38,0.23,-7.13,0.04,8.66,0.15,4.78,2.27,0.1,13,W,Zonal
661,2018-12-05,661,2018-12-05 12:00:00,2018-12-06,R,1.5,-69.56,0.25,-8.47,0.13,-1.8,4.78,6.65,6.24,1.5,13,W,Zonal
662,2018-12-06,662,2018-12-06,2018-12-06 12:00:00,R,1,-49.21,0.18,-7.02,0.07,6.95,6.06,10.79,8.27,1.1,13,SW,Mixed
663,2018-12-06,663,2018-12-06 12:00:00,2018-12-07,R,0.1,-34.42,0.26,-4.99,0.14,5.5,10.63,11.3,11,0.1,13,SW,Mixed
664,2018-12-07,664,2018-12-07,2018-12-07 12:00:00,R,0.6,-20.06,0.29,-3.06,0.14,4.42,9.1,10.63,9.82,0.6,13,SW,Mixed
665,2018-12-07,665,2018-12-07 12:00:00,2018-12-08,R,9.6,-43.78,0.31,-6.59,0.14,8.94,6.1,9.32,8.68,9.8,13,SW,Mixed
666,2018-12-08,666,2018-12-08,2018-12-08 12:00:00,R,6.6,-19.57,0.34,-4.89,0.04,19.55,4.87,6.29,5.3,6.6,13,SW,Mixed
667,2018-12-08,667,2018-12-08 12:00:00,2018-12-09,R,11.5,-9.54,0.09,-3.27,0.18,16.62,6.29,9.5,7.36,13,13,SW,Mixed
668,2018-12-09,668,2018-12-09,2018-12-09 12:00:00,R,18.7,-41.64,0.15,-6.99,0.07,14.28,6.16,9.5,6.84,19.6,13,NW,Mixed
669,2018-12-09,669,2018-12-09 12:00:00,2018-12-10,R,5.9,-66.62,0.28,-9.51,0.05,9.45999999999999,4.79,7.34,6.5,9.4,13,NW,Mixed
670,2018-12-10,670,2018-12-10 12:00:00,2018-12-11,R,0.1,-39.85,0.3,-5.72,0.16,5.91,2.34,5.9,5.16,0.1,13,NW,Mixed
671,2018-12-11,671,2018-12-11,2018-12-11 12:00:00,R,0.1,-32.46,0.25,-5.96,0.12,15.22,-1.45,2.34,0.2,0.1,13,NW,Mixed
672,2018-12-12,672,2018-12-12 12:00:00,2018-12-13,R,0.1,-28.83,0.34,-6.03,0.06,19.41,-0.51,3.31,1.67,0.2,13,E,Meridional
673,2018-12-16,673,2018-12-16,2018-12-16 12:00:00,R,0,-103.13,0.16,-14.22,0.14,10.63,-2.82,0.04,-2.12,0,13,W,Zonal
674,2018-12-16,674,2018-12-16 12:00:00,2018-12-17,R,4.3,-108.12,0.23,-14.69,0.09,9.39999999999999,0.04,2.68,1.58,4.3,13,W,Zonal
675,2018-12-17,675,2018-12-17,2018-12-17 12:00:00,R,2.3,-58.28,0.26,-9.12,0.12,14.68,1.95,5.38,2.7,2.3,13,W,Zonal
676,2018-12-19,676,2018-12-19,2018-12-19 12:00:00,R,1.9,-55.49,0.1,-8.4,0.07,11.71,3.75,8.13,6.47,1.9,13,W,Zonal
677,2018-12-19,677,2018-12-19 12:00:00,2018-12-20,R,3.8,-46.57,0.09,-7.63,0.11,14.47,5.95,9.37,7.45,3.8,13,W,Zonal
678,2018-12-20,678,2018-12-20,2018-12-20 12:00:00,R,4.1,-39.02,0.24,-6.91,0.14,16.26,5.57,6.23,5.96,4.2,13,W,Zonal
679,2018-12-25,679,2018-12-25 12:00:00,2018-12-26,R,0.1,-72.16,0.15,-10.64,0.08,12.96,-4.25,2.72,-1.74,0.2,13,NW,Mixed
680,2018-12-26,680,2018-12-26 12:00:00,2018-12-27,R,0.1,-56.47,0.23,-8.14,0.08,8.65000000000001,-4.17,-2.9,-3.8,0.1,13,NW,Mixed
681,2018-12-29,681,2018-12-29 12:00:00,2018-12-30,R,0.4,-47.39,0.18,-7.25,0.06,10.61,0.11,1.43,1,0.4,13,NW,Mixed
682,2018-12-31,682,2018-12-31,2018-12-31 12:00:00,R,0.2,-31.84,0.14,-4.87,0.1,7.12,4.79,7.03,5.77,0.2,13,NW,Mixed
683,2019-01-01,683,2019-01-01,2019-01-01 12:00:00,R,0.1,-17.54,0.16,-3.89,0.07,13.58,3.83,6.29,4.9,0.1,13,N,Meridional
684,2019-01-01,684,2019-01-01 12:00:00,2019-01-02,R,0.7,-21.85,0.15,-4.13,0.04,11.19,3.37,5.59,5.41,0.7,13,N,Meridional
685,2019-01-02,685,2019-01-02,2019-01-02 12:00:00,R,0.1,-18.68,0.17,-3.63,0.08,10.36,2.36,3.55,2.67,0.1,13,N,Meridional
686,2019-01-03,686,2019-01-03 12:00:00,2019-01-04,R,0,-10.22,0.29,-3.64,0.02,18.9,1.73,3.4,2.07,0.1,13,N,Meridional
687,2019-01-05,687,2019-01-05,2019-01-05 12:00:00,R,1,-63.21,0.22,-9.7,0.14,14.39,0.37,4.32,0.98,1,13,N,Meridional
688,2019-01-08,688,2019-01-08 12:00:00,2019-01-09,R,2.1,-37.37,0.21,-5.86,0.03,9.51000000000001,2.54,5.19,3.67,2.1,13,NW,Mixed
689,2019-01-09,689,2019-01-09,2019-01-09 12:00:00,R,1.7,-33.83,0.15,-6.32,0.13,16.73,1.38,2.89,2.1,1.8,13,NW,Mixed
690,2019-01-09,690,2019-01-09 12:00:00,2019-01-10,R,0.6,-81.2,0.16,-11.89,0.02,13.92,0.22,3.76,1.33,0.8,13,NW,Mixed
691,2019-01-11,691,2019-01-11 12:00:00,2019-01-12,R,0.3,-42.54,0.37,-7.04,0.08,13.78,0.2,3.8,1.56,0.3,13,NW,Mixed
692,2019-01-12,692,2019-01-12,2019-01-12 12:00:00,R,0.1,-19.29,0.28,-4.15,0.15,13.91,3.73,4.37,4.05,0.1,13,NW,Mixed
693,2019-01-12,693,2019-01-12 12:00:00,2019-01-13,R,3.6,-47.36,0.08,-6.95,0.08,8.24,4.19,6.18,4.83,3.6,13,NW,Mixed
694,2019-01-13,694,2019-01-13,2019-01-14,R,6.2,-25.6,0.28,-4.09,0.06,7.12,5.7,8.42,7.2,7.1,25,NW,Mixed
695,2019-01-14,695,2019-01-14,2019-01-14 12:00:00,R,1.4,-23.99,0.29,-4.13,0.06,9.05,4.11,6.42,4.94,1.8,13,NW,Mixed
696,2019-01-14,696,2019-01-14 12:00:00,2019-01-15,R,0.4,-19.04,0.16,-3.53,0.07,9.2,1.39,5.58,2.58,0.4,13,NW,Mixed
697,2019-01-15,697,2019-01-15,2019-01-15 12:00:00,R,0,-29,0.19,-4.99,0.08,10.92,1.87,4.24,2.6,0,13,NW,Mixed
698,2019-01-17,698,2019-01-17,2019-01-17 12:00:00,R,7.2,-36.05,0.14,-6.41,0.08,15.23,2.99,4.88,4.06,7.2,13,NW,Mixed
699,2019-01-17,699,2019-01-17 12:00:00,2019-01-18,R,1.9,-58.91,0.36,-9.22,0.08,14.85,-0.13,4.58,1.51,2.1,13,NW,Mixed
700,2019-01-21,700,2019-01-21,2019-01-21 12:00:00,R,0,-41.08,0.19,-7.17,0.05,16.28,-8.98,-1.78,-7.57,0,13,HCE,Mixed
701,2019-01-22,701,2019-01-22 12:00:00,2019-01-23,snow,0,-121.94,0.41,-16.56,0.18,10.54,-4.27,-2.12,-2.67,0,13,HCE,Mixed
702,2019-01-26,702,2019-01-26,2019-01-26 12:00:00,R,0.2,-39.26,0.37,-6.55,0.13,13.14,0.46,3.38,1.33,0.2,13,N,Meridional
703,2019-01-26,703,2019-01-26 12:00:00,2019-01-27,R,2.6,-30.97,0.2,-4.96,0.06,8.71,3.38,5.25,4.58,2.6,13,N,Meridional
704,2019-01-27,704,2019-01-27,2019-01-27 12:00:00,R,9.6,-45.72,0.39,-6.98,0.07,10.12,4.87,5.65,5.34,10.5,13,N,Meridional
705,2019-01-27,705,2019-01-27 12:00:00,2019-01-28,R,6.7,-73.78,0.2,-10.34,0.06,8.94,1.17,5.43,1.9,8,13,N,Meridional
706,2019-01-28,706,2019-01-28,2019-01-28 12:00:00,R,2.3,-79.58,0.32,-11.48,0.05,12.26,0.67,1.9,1.06,2.5,13,N,Meridional
707,2019-01-31,707,2019-01-31 12:00:00,2019-02-01,R,1.6,-126.76,0.2,-17.28,0.04,11.48,-2.6,-0.01,-1.03,1.6,13,S,Meridional
708,2019-02-01,708,2019-02-01,2019-02-01 12:00:00,R,3.5,-110.9,0.28,-15.34,0.04,11.82,-1.53,2.24,0.43,3.5,13,N,Meridional
709,2019-02-01,709,2019-02-01 12:00:00,2019-02-02,R,7.7,-109.87,0.24,-15.12,0.08,11.09,1.71,2.68,2.16,8.4,13,N,Meridional
710,2019-02-02,710,2019-02-02,2019-02-02 12:00:00,R,2.2,-152.62,0.33,-19.66,0.15,4.66,1.07,3.41,1.38,3.3,13,N,Meridional
711,2019-02-02,711,2019-02-02 12:00:00,2019-02-03,R,0.1,-115.35,0.16,-15.34,0.1,7.37,1.07,3.48,1.74,0.1,13,N,Meridional
712,2019-02-04,712,2019-02-04 12:00:00,2019-02-05,R,0,-72.11,0.15,-9.93,0.05,7.33,0.73,3.26,1.98,0.1,13,HCE,Mixed
713,2019-02-06,713,2019-02-06,2019-02-06 12:00:00,R,0.1,-80.03,0.19,-10.93,0.04,7.41,-6.18,2.62,-4.69,0.1,13,HCE,Mixed
714,2019-02-07,714,2019-02-07,2019-02-07 12:00:00,R,1.8,-56.92,0.08,-8.09,0.03,7.8,1.39,6.55,3.44,1.8,13,SW,Mixed
715,2019-02-07,715,2019-02-07 12:00:00,2019-02-08,R,1.2,-33.75,0.11,-6.32,0.04,16.81,4.17,8.02,6.48,1.2,13,SW,Mixed
716,2019-02-09,716,2019-02-09,2019-02-09 12:00:00,R,8.1,-52.52,0.16,-8.36,0.03,14.36,5.1,8.26,6.57,8.1,13,SW,Mixed
717,2019-02-10,717,2019-02-10,2019-02-10 12:00:00,R,20,-59.4,0.08,-8.79,0.02,10.92,5.96,8.05,7.54,20,13,SW,Mixed
718,2019-02-10,718,2019-02-10 12:00:00,2019-02-11,R,17.4,-124.17,0.14,-17.01,0.06,11.91,3.98,7.47,5.08,20.9,13,SW,Mixed
719,2019-03-02,719,2019-03-02 12:00:00,2019-03-03,R,0.3,-42.12,0.08,-6.32,0.07,8.44,7.87,9.5,8.25,0.3,13,W,Zonal
720,2019-03-04,720,2019-03-04 12:00:00,2019-03-05,R,9.9,-79.29,0.32,-11.96,0.05,16.39,4.44,7.65,5.5,10.4,13,W,Zonal
721,2019-03-05,721,2019-03-05,2019-03-05 12:00:00,R,6.8,-44.22,0.11,-7.86,0.04,18.66,4.12,5.56,4.3,6.8,13,W,Zonal
722,2019-03-05,722,2019-03-05 12:00:00,2019-03-06,R,1,-76.93,0.11,-11.12,0.05,12.03,5.25,6.71,6.41,2,13,W,Zonal
723,2019-03-06,723,2019-03-06 12:00:00,2019-03-07,R,7.5,-36.92,0.11,-5.14,0.06,4.2,8.79,12.55,9.87,7.5,13,SW,Mixed
724,2019-03-07,724,2019-03-07,2019-03-07 12:00:00,R,3.6,-95.86,0.17,-12.91,0.04,7.42,7.05,10.67,8.02,4.9,13,SW,Mixed
725,2019-03-07,725,2019-03-07 12:00:00,2019-03-08,R,4.5,-53.72,0.2,-8.15,0.04,11.48,6.34,8.22,7.85,4.6,13,SW,Mixed
726,2019-03-08,726,2019-03-08,2019-03-08 12:00:00,R,0.4,-28.9,0.14,-5.29,0.08,13.42,4.93,6.7,5.26,0.4,13,SW,Mixed
727,2019-03-08,727,2019-03-08 12:00:00,2019-03-09,R,3.2,-42.28,0.13,-6.78,0.1,11.96,5.9,8.26,7.43,3.2,13,SW,Mixed
728,2019-03-09,728,2019-03-09,2019-03-09 12:00:00,R,2.9,-11.81,0.06,-3.13,0.05,13.23,6,9.16,7.48,2.9,13,W,Zonal
729,2019-03-09,729,2019-03-09 12:00:00,2019-03-10,R,0.7,-14.55,0.3,-3.05,0.05,9.85,9.13,10.54,9.85,0.7,13,W,Zonal
730,2019-03-10,730,2019-03-10,2019-03-10 12:00:00,R,20.1,-48.22,0.04,-6.66,0.09,5.06,7.93,12.61,9.4,20.1,13,W,Zonal
731,2019-03-10,731,2019-03-10 12:00:00,2019-03-11,R,2.8,-31.08,0.37,-4.86,0.07,7.8,4.43,12.61,7.33,3.1,13,W,Zonal
732,2019-03-11,732,2019-03-11,2019-03-11 12:00:00,R,0.9,-26.03,0.26,-5.53,0.09,18.21,3.17,5.22,3.59,0.9,13,W,Zonal
733,2019-03-12,733,2019-03-12 12:00:00,2019-03-13,R,2.5,-41.11,0.11,-5.7,0.02,4.49,4.17,9.39,8.3,2.5,13,W,Zonal
734,2019-03-13,734,2019-03-13,2019-03-13 12:00:00,R,1.7,-74.85,0.2,-10.3,0.09,7.55000000000001,3.84,4.55,4.24,2.1,13,W,Zonal
735,2019-03-13,735,2019-03-13 12:00:00,2019-03-14,R,12,-43.67,0.23,-7.57,0.07,16.89,4.15,5.91,5.16,12.7,13,W,Zonal
736,2019-03-14,736,2019-03-14,2019-03-14 12:00:00,R,9.8,-54.45,0.08,-8.19,0.07,11.07,4.26,5.5,4.87,9.8,13,W,Zonal
737,2019-03-14,737,2019-03-14 12:00:00,2019-03-15,R,13.6,-65.22,0.07,-9.18,0.07,8.22,5.34,8.24,6.9,17,13,W,Zonal
738,2019-03-15,738,2019-03-15,2019-03-15 12:00:00,R,5.7,-37.05,0.15,-5.32,0.07,5.51000000000001,6.61,10.4,6.96,5.7,13,W,Zonal
739,2019-03-15,739,2019-03-15 12:00:00,2019-03-16,R,5.9,-3.57,0.17,-1.28,0.06,6.67,9.48,10.54,10.29,6.4,13,W,Zonal
740,2019-03-16,740,2019-03-16,2019-03-16 12:00:00,R,3.3,-3.47,0.15,-1.6,0.08,9.33,7.87,9.49,8.81,4,13,W,Zonal
741,2019-03-17,741,2019-03-17,2019-03-17 12:00:00,R,6.6,-53.34,0.23,-8.08,0.06,11.3,4.66,9,7.67,6.6,13,W,Zonal
742,2019-03-17,742,2019-03-17 12:00:00,2019-03-18,R,4.2,-73.58,0.18,-11.1,0.05,15.22,2.25,5.49,4.64,4.2,13,W,Zonal
