date,ID,Sampling start,Sampling end,Precipitation type,Rainfall [mm],dD,dD stdev,d18O,d18O stdev,d_excess,time,duration,gwt
1020,2020-02-24,1054,2020-02-24,2020-02-24 12:00:00,R,1.2,-24.31,0.22,-3.91,0.09,6.97,0,12,West
1021,2020-02-25,1055,2020-02-25,2020-02-25 12:00:00,R,8.2,-70.1,0.13,-9.32,0.09,4.46000000000001,0,12,West
1022,2020-02-25,1056,2020-02-25 12:00:00,2020-02-26,R,1.9,-42.47,0.45,-6.32,0.08,8.09,12,12,West
1023,2020-02-27,1057,2020-02-27,2020-02-27 12:00:00,R,2.6,-97.54,0.3,-14.2,0.07,16.06,0,12,North West
1024,2020-02-27,1058,2020-02-27 12:00:00,2020-02-28,R,16.9,-86.16,0.48,-11.96,0.04,9.52000000000001,12,12,North West
1025,2020-02-28,1059,2020-02-28,2020-02-28 12:00:00,R,0.8,-76.28,0.21,-10.57,0.09,8.28,0,12,North West
1026,2020-02-28,1060,2020-02-28 12:00:00,2020-02-29,R,2.1,-22.26,0.18,-3.94,0.1,9.26,12,12,North West
1027,2020-02-29,1062,2020-02-29 12:00:00,2020-03-01,R,10.5,-55.13,0.26,-8.55,0.02,13.27,12,12,South
1028,2020-02-29,1061,2020-02-29,2020-02-29 12:00:00,R,0.8,-17.22,0.18,-3.59,0.06,11.5,0,12,South
1029,2020-03-01,1063,2020-03-01,2020-03-01 12:00:00,R,1.4,-34.5,0.34,-6.32,0.04,16.06,0,12,South
1030,2020-03-01,1064,2020-03-01 12:00:00,2020-03-02,R,14.6,-64.33,0.3,-10.04,0.06,15.99,12,12,South
1031,2020-03-02,1065,2020-03-02 12:00:00,2020-03-03,R,5.6,-97.7,0.17,-13.28,0.09,8.53999999999999,12,12,South
1032,2020-03-03,1066,2020-03-03 12:00:00,2020-03-04,R,0.4,-32.71,0.26,-6.37,0.04,18.25,12,12,South
1033,2020-03-04,1067,2020-03-04,2020-03-04 12:00:00,R,0.1,-26.65,0.18,-6.02,0.07,21.51,0,12,West
1034,2020-03-05,1068,2020-03-05,2020-03-05 12:00:00,R,3.5,-45.25,0.16,-7.07,0.04,11.31,0,12,West
1035,2020-03-05,1069,2020-03-05 12:00:00,2020-03-06,R,14.6,-97.67,0.16,-12.76,0.04,4.41,12,12,West
1036,2020-03-06,1072,2020-03-06 22:07:00,2020-03-08 21:42:00,R1,4.4,-13.71,0.37,-3.47,0.14,14.05,22,48,West
1037,2020-03-06,1070,2020-03-06,2020-03-06 12:00:00,R,5.5,-110.35,0.59,-14.4,0.09,4.85000000000001,0,12,West
1038,2020-03-06,1071,2020-03-06 12:00:00,2020-03-07,R,0.4,-69.98,0.26,-9.67,0.09,7.38,12,12,West
1039,2020-03-08,1073,2020-03-08 21:42:00,2020-03-09 13:00:00,R2,1.4,-20.69,0.32,-4.39,0.05,14.43,21,15,West
1040,2020-03-09,1074,2020-03-09 13:00:00,2020-03-09 22:48:00,R1,1.8,-36.21,0.29,-6.53,0.1,16.03,13,10,West
1041,2020-03-09,1075,2020-03-09 22:48:00,2020-03-10 10:50:00,R2,7.1,-72.36,0.48,-10.24,0.13,9.56,22,12,West
1042,2020-03-10,1076,2020-03-10 10:50:00,2020-03-10 22:16:00,R2,5.3,-12.4,0.52,-2.66,0.12,8.88,10,11,West
1043,2020-03-10,1077,2020-03-10 22:16:00,2020-03-11 07:21:00,R1,2.3,-9.17,0.35,-2.19,0.09,8.35,22,9,West
1044,2020-03-11,1079,2020-03-11 19:52:00,2020-03-12 07:28:00,R1,1,-8.97,0.48,-2.29,0.07,9.35,19,12,West
1045,2020-03-11,1078,2020-03-11 07:21:00,2020-03-11 19:52:00,R2,0.7,-3.68,0.26,-1.25,0.07,6.32,7,13,West
1046,2020-03-12,1080,2020-03-12 07:28:00,2020-03-13 08:21:00,R2,2.1,-3.51,0.34,-1.94,0.03,12.01,7,25,West
1047,2020-03-13,1081,2020-03-13 08:21:00,2020-03-13 22:59:00,R1,0.5,-4.13,0.33,-2.17,0.12,13.23,8,15,High CE
1048,2020-03-13,1082,2020-03-13 22:59:00,2020-03-14 12:24:00,R2,0.3,-9.51,0.35,-2.85,0.05,13.29,22,13,High CE
1049,2020-03-14,1083,2020-03-14 12:24:00,2020-03-21 12:00:00,R1,7.1,-60.47,0.35,-9.18,0.08,12.97,12,168,High CE
1050,2020-03-21,1084,2020-03-21 12:00:00,2020-04-18 22:53:00,R1,1.3,-53.88,0.3,-6.87,0.07,1.08,12,683,East
1051,2020-04-18,1085,2020-04-18 22:53:00,2020-04-28 20:14:00,R2,2.4,-72.93,0.26,-10.19,0.11,8.58999999999999,21,237,North
1052,2020-04-28,1086,2020-04-28 20:14:00,2020-04-29 19:47:00,R1,2.6,-37.91,0.3,-5.71,0.07,7.77,19,24,West
1053,2020-04-29,1087,2020-04-29 19:47:00,2020-04-30 08:14:00,R1,8.5,-62.94,0.11,-8.6,0.05,5.86,18,12,West
1054,2020-04-30,1088,2020-04-30 08:14:00,2020-04-30 19:36:00,R2,4.9,-49.31,0.21,-7.33,0.08,9.33,7,11,West
1055,2020-04-30,1089,2020-04-30 19:36:00,2020-05-01 09:38:00,R2,8.2,-38.78,0.29,-6.43,0.03,12.66,18,14,West
1056,2020-05-01,1091,2020-05-01 20:30:00,2020-05-02 20:45:00,R1,1.7,-22.07,0.3,-4.12,0.12,10.89,19,24,West
1057,2020-05-01,1090,2020-05-01 09:38:00,2020-05-01 20:30:00,R2,7.6,-37.69,0.35,-6.28,0.08,12.55,8,11,West
1058,2020-05-02,1092,2020-05-02 20:45:00,2020-05-09 08:28:00,R2,1.7,5.45,0.33,-0.48,0.06,9.29,19,156,West
1059,2020-05-09,1093,2020-05-09 08:28:00,2020-05-09 22:37:00,R1,1.7,0.52,0.2,-1.3,0.07,10.92,7,14,North
1060,2020-05-09,1094,2020-05-09 22:37:00,2020-05-10 08:05:00,R2,5.6,-10.41,0.33,-2.14,0.11,6.71,21,9,North
1061,2020-05-10,1096,2020-05-10 15:52:00,2020-05-11 09:22:00,R1,7.4,-14.33,0.12,-3.73,0.03,15.51,14,17,North
1062,2020-05-10,1095,2020-05-10 08:05:00,2020-05-10 15:52:00,R2,4,-7.85,0.38,-1.95,0.04,7.75,7,8,North
1063,2020-05-11,1097,2020-05-11 09:22:00,2020-05-11 12:00:00,R2,NA,-2.14,0.35,-2.22,0.07,15.62,8,3,North
1064,2020-05-11,1098,2020-05-11 12:00:00,2020-05-23 09:19:00,R1,2.4,-0.01,0.2,0.29,0.09,-2.33,11,285,North
1065,2020-05-23,1100,2020-05-23 15:10:00,2020-05-23 19:10:00,R1,3.2,-28.2,0.13,-5.13,0.07,12.84,14,4,High CE
1066,2020-05-23,1099,2020-05-23 09:19:00,2020-05-23 15:10:00,R2,4.2,-48.63,0.34,-6.9,0.13,6.57,8,6,High CE
1067,2020-05-23,1101,2020-05-23 19:10:00,2020-05-23 22:35:00,R2,2,-19.29,0.25,-3.76,0.1,10.79,18,3,High CE
1068,2020-05-23,1102,2020-05-23 22:35:00,2020-05-24 09:45:00,R1,0.2,-5.92,0.49,-1.56,0.09,6.56,21,11,High CE
1069,2020-05-24,1103,2020-05-24 09:45:00,2020-06-03 20:25:00,R2,5.7,-13.85,0.35,-2.86,0.1,9.03,8,251,North
1070,2020-06-03,1104,2020-06-03 20:25:00,2020-06-03 23:00:00,R3,5.9,-16.93,0.86,-3.38,0.09,10.11,19,3,Low CE
1071,2020-06-03,1105,2020-06-03 23:00:00,2020-06-04 07:20:00,R4,6.7,-16.85,1.07,-3.94,0.11,14.67,22,8,Low CE
1072,2020-06-04,1107,2020-06-04 20:05:00,2020-06-05 23:09:00,R2 - pluie (40 minutes),4,-27.1,0.24,-4.53,0.06,9.14,19,27,Low CE
1073,2020-06-04,1106,2020-06-04 07:20:00,2020-06-04 20:05:00,R1,3.6,-29.91,0.51,-5.31,0.06,12.57,6,13,Low CE
1074,2020-06-05,1108,2020-06-05 23:09:00,2020-06-06 09:30:00,R3,4.7,-35.92,0.41,-5.95,0.13,11.68,22,10,Low CE
1075,2020-06-06,1109,2020-06-06 09:30:00,2020-06-06 12:36:00,R1,0.9,-32.99,0.37,-5.42,0.09,10.37,8,3,Low CE
1076,2020-06-06,1110,2020-06-06 12:36:00,2020-06-08 13:00:00,R2,NA,-79.21,0.46,-12.16,0.16,18.07,11,48,Low CE
1077,2020-06-08,1111,2020-06-08 13:00:00,2020-06-08 14:05:00,R2,7.7,-67.84,0.47,-10.13,0.1,13.2,12,3,East
1078,2020-06-08,1112,2020-06-08 14:05:00,2020-06-09 17:30:00,R1,2.2,-49.06,0.98,-6.47,0.14,2.7,13,27,East
1079,2020-06-09,1113,2020-06-09 17:30:00,2020-06-10 23:07:00,R2,0.4,-40.19,0.27,-5.42,0.11,3.17,16,30,East
1080,2020-06-10,1114,2020-06-10 23:07:00,2020-06-11 07:24:00,Grèle 13:00,0.6,-41.87,0.35,-6.17,0.04,7.49,22,8,East
1081,2020-06-11,1115,2020-06-11 07:24:00,2020-06-12 22:20:00,R1,5.2,-41.85,0.33,-6.41,0.06,9.43,6,36,East
1082,2020-06-12,1116,2020-06-12 00:05:00,2020-06-13 08:35:00,R1,5.2,-65.72,0.49,-9.83,0.07,12.92,23,9,East
1083,2020-06-12,1117,2020-06-12 22:20:00,2020-06-12 00:05:00,R1,12,-80.14,0.23,-10.34,0.08,2.58,21,2,East
1084,2020-06-13,1119,2020-06-13 19:07:00,2020-06-17 15:42:00,R1,4.8,-17.07,0.34,-1.9,0.04,-1.87,18,93,East
1085,2020-06-13,1118,2020-06-13 08:35:00,2020-06-13 19:07:00,R1,0.8,-58.49,0.54,-7.93,0.09,4.95,7,11,East
1086,2020-06-17,1121,2020-06-17 20:15:00,2020-06-17 23:07:00,R1,0.8,-64.54,0.34,-8.93,0.06,6.89999999999999,19,3,South
1087,2020-06-17,1122,2020-06-17 23:07:00,2020-06-26 18:25:00,R2,0.6,-92.1,0.31,-11.45,0.07,-0.5,22,211,South
1088,2020-06-17,1120,2020-06-17 15:42:00,2020-06-17 20:15:00,R2 - prélèvement fait après minuit,6,-27.55,0.28,-4.01,0.06,4.53,14,5,South
1089,2020-06-26,1123,2020-06-26 18:25:00,2020-06-27 08:21:00,R1,11.3,5.27,0.35,1.38,0.08,-5.77,17,14,South
1090,2020-06-27,1124,2020-06-27 08:21:00,2020-06-28 09:23:00,R2,0.4,-26.94,0.2,-3.39,0.08,0.18,7,25,South
1091,2020-06-28,1125,2020-06-28 09:23:00,2020-06-29 08:03:00,R3,4.2,-18.79,0.14,-2.47,0.08,0.970000000000002,8,23,South
1092,2020-06-29,1126,2020-06-29 08:03:00,2020-07-02 08:12:00,R1,1.9,-42.84,0.32,-6.72,0.07,10.92,7,72,South
1093,2020-07-02,1127,2020-07-02 08:12:00,2020-07-05 10:15:00,R1 - orages,0.3,-31.54,0.25,-4.87,0.06,7.42,7,74,South
1094,2020-07-05,1128,2020-07-05 10:15:00,2020-07-05 12:45:00,R1,0.8,-11.9,0.34,-0.63,0.08,-6.86,9,2,West
1095,2020-07-05,1129,2020-07-05 12:45:00,2020-07-05 14:35:00,R1,0.5,-10.16,0.34,-1.03,0.1,-1.92,11,2,West
1096,2020-07-05,1130,2020-07-05 14:35:00,2020-07-06 18:35:00,R1,0.3,-12,0.32,-1.74,0.11,1.92,13,28,West
1097,2020-07-06,1131,2020-07-06 18:35:00,2020-07-15 06:54:00,R1,0.7,-18.75,0.35,-2.14,0.04,-1.63,17,204,West
1098,2020-07-15,1133,2020-07-15 20:52:00,2020-07-16 08:14:00,R3,0.3,-15,0.31,-2.15,0.11,2.2,19,11,North
1099,2020-07-15,1132,2020-07-15 06:54:00,2020-07-15 20:52:00,R2,1.6,-18.93,0.54,-1.31,0.11,-8.45,5,14,North
1100,2020-07-16,1135,2020-07-16 21:11:00,2020-07-26 09:54:00,R1,0.6,-14.68,0.57,-2.13,0.06,2.36,20,229,North
1101,2020-07-16,1134,2020-07-16 08:14:00,2020-07-16 21:11:00,R1,1.3,-14.83,0.53,-2.15,0.09,2.37,7,13,North
1102,2020-07-26,1136,2020-07-26 09:54:00,2020-08-01 09:37:00,R2,2,-8.64,0.51,0.46,0.12,-12.32,8,144,West
1103,2020-08-01,1137,2020-08-01 09:37:00,2020-08-03 20:02:00,R1,2.8,16.98,0.14,3.77,0.05,-13.18,8,58,High CE
1104,2020-08-03,1138,2020-08-03 20:02:00,2020-08-12 23:36:00,R2,1.2,-42.21,0.28,-4.92,0.04,-2.85,19,220,High CE
1105,2020-08-12,1139,2020-08-12 23:36:00,2020-08-17 08:10:00,R1,1.1,-6.32,0.32,-0.7,0.03,-0.720000000000001,22,105,East
1106,2020-08-17,1140,2020-08-17 08:10:00,2020-08-18 17:25:00,R1,5.2,-19.6,0.09,-3.57,0.03,8.96,7,33,East
1107,2020-08-18,1141,2020-08-18 17:25:00,2020-08-20 08:15:00,R1,1.1,-39.83,0.05,-6.19,0.06,9.69,16,39,East
1108,2020-08-26,1142,2020-08-20 08:15:00,2020-08-28 08:40:00,R1 - orages en soirée,1.7,-22.24,0.27,-2.89,0.05,0.880000000000003,21,6,West
1109,2020-08-27,1143,2020-08-28 08:40:00,2020-08-28 21:31:00,R1,2.6,-8.9,0.16,-0.34,0.03,-6.18,7,14,West
1110,2020-08-28,1144,2020-08-28 21:31:00,2020-08-29 09:31:00,R1 - orage (45 minutes),0.7,-32.93,0.45,-4.46,0.05,2.75,5,12,Low CE
1111,2020-08-29,1145,2020-08-29 09:31:00,2020-08-31 08:50:00,R1,4,-34.68,0.19,-5.25,0.06,7.32,8,38,Low CE
1112,2020-08-30,1146,2020-08-31 08:50:00,2020-09-01 09:05:00,R1,1.1,-48.58,0.16,-7.72,0.06,13.18,22,12,Low CE
1113,2020-08-31,1148,2020-09-02 07:23:00,2020-09-03 07:50:00,R1,1.5,-14.96,0.2,-3.31,0.07,11.52,23,4,North
1114,2020-08-31,1147,2020-09-01 09:05:00,2020-09-02 07:23:00,R2,3.3,-27.18,0.16,-5.32,0.03,15.38,19,4,North
1115,2020-09-03,1149,2020-09-03 07:50:00,2020-09-16 19:58:00,R1,0.6,-11.51,0.07,-2.7,0.06,10.09,6,324,North
1116,2020-09-16,1150,2020-09-16 19:58:00,2020-09-23 08:46:00,R1,3.8,1.69,0.33,2.84,0.07,-21.03,18,157,South
1117,2020-09-23,1151,2020-09-23 08:46:00,2020-09-24 06:48:00,R1,4,-34.21,0.18,-5.66,0.13,11.07,7,22,South
1118,2020-09-24,1152,2020-09-24 06:48:00,2020-09-25 06:53:00,R1 - seult. 1 échant. (incomplet),4.8,-30.67,0.28,-5.93,0.07,16.77,5,24,South
1119,2020-09-25,1153,2020-09-25 06:53:00,2020-09-25 21:25:00,R1,5.7,-46.99,0.16,-8.59,0.04,21.73,5,15,Low CE
1120,2020-09-25,1154,2020-09-25 21:25:00,2020-09-26 08:40:00,R1,0.9,-31.76,0.15,-6.23,0.03,18.08,20,11,Low CE
1121,2020-09-26,1155,2020-09-26 08:40:00,2020-09-26 22:28:00,R1,0.4,-31,0.24,-6.18,0.05,18.44,7,14,Low CE
1122,2020-09-26,1156,2020-09-26 22:28:00,2020-09-27 08:56:00,R1,21.9,-112.57,0.38,-15.62,0.04,12.39,21,10,Low CE
1123,2020-09-27,1157,2020-09-27 08:56:00,2020-09-27 22:27:00,R2,1.1,-96.22,0.22,-13.17,0.06,9.14,7,14,Low CE
1124,2020-09-27,1158,2020-09-27 22:27:00,2020-09-28 22:17:00,R1,3.8,-72.48,0.46,-10.64,0.11,12.64,21,24,Low CE
1125,2020-09-28,1159,2020-09-28 22:17:00,2020-09-29 07:23:00,R2,5.4,-40.53,0.05,-6.9,0.06,14.67,21,9,East
1126,2020-09-29,1160,2020-09-29 07:23:00,2020-09-30 06:44:00,R1,1.4,-19.75,0.48,-4.35,0.07,15.05,6,23,East
1127,2020-09-30,1161,2020-09-30 06:44:00,2020-10-01 23:39:00,R2,7,-56.78,0.39,-8.69,0.08,12.74,5,41,East
1128,2020-10-01,1162,2020-10-01 23:39:00,2020-10-02 20:29:00,R1,7,-44.73,0.39,-6.87,0.05,10.23,22,21,East
1129,2020-10-02,1163,2020-10-02 20:29:00,2020-10-03 09:08:00,R1,3,-111.99,0.42,-15.42,0.02,11.37,19,13,South
1130,2020-10-03,1165,2020-10-03 22:33:00,2020-10-04 09:17:00,R1,10.2,-120.66,0.19,-16.78,0.08,13.58,21,11,South
1131,2020-10-03,1164,2020-10-03 09:08:00,2020-10-03 22:33:00,R1,5.4,-105.85,0.34,-14.81,0.06,12.63,8,13,South
1132,2020-10-04,1166,2020-10-04 09:17:00,2020-10-04 21:55:00,R1,5.1,-49.12,0.2,-8.18,0.14,16.32,8,13,South
1133,2020-10-04,1167,2020-10-04 21:55:00,2020-10-05 06:58:00,R1,2.1,-60.74,0.44,-9.72,0.06,17.02,20,9,South
1134,2020-10-05,1168,2020-10-05 06:58:00,2020-10-05 19:32:00,R2,11.9,-64.28,0.29,-9.61,0.02,12.6,5,13,South
1135,2020-10-05,1169,2020-10-05 19:32:00,2020-10-06 07:14:00,R1,7.1,-61.57,0.1,-8.96,0.1,10.11,18,12,South
1136,2020-10-06,1170,2020-10-06 07:14:00,2020-10-06 21:25:00,R2,14.1,-38.88,0.26,-6.3,0.1,11.52,6,14,South
1137,2020-10-06,1171,2020-10-06 21:25:00,2020-10-07 06:45:00,R1,4.4,-32.3,0.3,-5.61,0.11,12.58,20,9,South
1138,2020-10-07,1172,2020-10-07 06:45:00,2020-10-08 07:14:00,R2,0.6,-27.45,0.19,-5.03,0.05,12.79,5,24,West
1139,2020-10-08,1173,2020-10-08 07:14:00,2020-10-08 22:03:00,R1,2.3,-10.58,0.25,-2.89,0.07,12.54,6,15,West
1140,2020-10-08,1174,2020-10-08 22:03:00,2020-10-09 07:23:00,R2,2.8,-10.67,0.22,-2.82,0.06,11.89,21,9,West
1141,2020-10-09,1176,2020-10-09 22:02:00,2020-10-13 07:34:00,R1,0.9,-37.07,0.06,-5.92,0.05,10.29,21,82,West
1142,2020-10-09,1175,2020-10-09 07:23:00,2020-10-09 22:02:00,R1,8.4,-25.87,0.13,-4.27,0.07,8.29,6,15,West
1143,2020-10-13,1177,2020-10-13 07:34:00,2020-10-15 07:24:00,R2,1.2,-107.05,0.24,-15.05,0.06,13.35,6,48,North
1144,2020-10-15,1178,2020-10-15 07:24:00,2020-10-21 07:30:00,R1,2,-25.1,0.26,-3.06,0.04,-0.620000000000001,6,144,East
1145,2020-10-21,1179,2020-10-21 07:30:00,2020-10-22 08:20:00,R2,1.9,-8.01,0.43,-1.64,0.04,5.11,6,25,South West
1146,2020-10-22,1180,2020-10-22 08:20:00,2020-10-23 08:34:00,R1,1,-21.86,0.29,-4.22,0.11,11.9,7,24,South West
1147,2020-10-23,1181,2020-10-23 08:34:00,2020-10-24 00:46:00,R1,2.1,-37.58,0.22,-6.48,0.12,14.26,7,16,South West
1148,2020-10-24,1183,2020-10-24 22:52:00,2020-10-25 20:47:00,R1,8.4,-64.57,0.17,-9.36,0.03,10.31,21,22,South
1149,2020-10-24,1182,2020-10-24 00:46:00,2020-10-24 22:52:00,R1,1,-15.14,0.3,-3.57,0.07,13.42,-1,22,South
1150,2020-10-25,1184,2020-10-25 20:47:00,2020-10-27 23:21:00,R1,2.2,-19.43,0.3,-4.26,0.11,14.65,19,51,South
1151,2020-10-27,1185,2020-10-27 23:21:00,2020-10-28 07:27:00,R2 - prélevé après minuit,5.5,-13.8,0.14,-3.58,0.08,14.84,23,8,West
1152,2020-10-28,1187,2020-10-28 22:18:00,2020-10-29 07:30:00,R1,7.2,-21.02,0.27,-4.89,0.07,18.1,22,9,West
1153,2020-10-28,1186,2020-10-28 07:27:00,2020-10-28 22:18:00,R1,2.4,-14.44,0.47,-3.38,0.12,12.6,7,15,West
1154,2020-10-29,1189,2020-10-29 23:49:00,2020-10-30 07:42:00,R1,0.8,-5.52,0.15,-2.59,0.04,15.2,23,8,West
1155,2020-10-29,1188,2020-10-29 07:30:00,2020-10-29 23:49:00,R1,1.7,-18.04,0.12,-4.11,0.02,14.84,7,16,West
1156,2020-10-30,1190,2020-10-30 07:42:00,2020-10-30 22:40:00,R2,0.8,-1.16,0.05,-1.94,0.07,14.36,7,15,South West
1157,2020-10-30,1191,2020-10-30 22:40:00,2020-11-01 09:24:00,R1,2.4,-4.76,0.56,-1.74,0.08,9.16,22,35,South West
1158,2020-11-01,1193,2020-11-01 20:11:00,2020-11-02 21:49:00,R1,4.3,-10.23,0.24,-2.35,0.03,8.57,20,26,South West
1159,2020-11-01,1192,2020-11-01 09:24:00,2020-11-01 20:11:00,R2,6.2,-14.76,0.23,-3.28,0.06,11.48,9,11,South West
1160,2020-11-02,1194,2020-11-02 21:49:00,2020-11-03 21:14:00,R2,2.5,-7.83,0.65,-3.36,0.06,19.05,21,23,South West
1161,2020-11-03,1195,2020-11-03 21:14:00,2020-11-13 22:39:00,R1,0.8,-24.63,0.41,-4.92,0.08,14.73,21,241,South West
1162,2020-11-13,1196,2020-11-13 22:39:00,2020-11-15 22:26:00,R2,12.3,-60.96,0.1,-8.91,0.07,10.32,22,48,South West
1163,2020-11-15,1197,2020-11-15 22:26:00,2020-11-16 07:31:00,R1,0.4,-37.1,0.25,-6.27,0.03,13.06,22,9,South West
1164,2020-11-16,1199,2020-11-16 21:32:00,2020-11-19 07:32:00,R1,3.9,-18.26,0.32,-3.8,0.05,12.14,21,58,South West
1165,2020-11-16,1198,2020-11-16 07:31:00,2020-11-16 21:32:00,R1,1.1,-16.92,0.18,-3.7,0.06,12.68,7,14,South West
1166,2020-11-19,1200,2020-11-19 07:32:00,2020-11-19 23:02:00,R1 - passage front froid,2.1,-27.15,0.25,-5.72,0.08,18.61,7,16,High CE
1167,2020-11-19,1201,2020-11-19 23:02:00,2020-11-23 08:09:00,R1,0.4,-9.45,0.47,-3.64,0.08,19.67,23,81,High CE
1168,2020-11-23,1202,2020-11-23 08:09:00,2020-11-23 22:48:00,R2,0.3,-12.22,0.16,-3.62,0.09,16.74,8,15,West
1169,2020-11-23,1203,2020-11-23 22:48:00,2020-12-01 12:22:00,R1,3.7,-56.24,0.37,-8.94,0.06,15.28,22,182,West
1170,2020-12-01,1204,2020-12-01 12:22:00,2020-12-02 08:15:00,R2,7.2,-113.81,0.14,-15.51,0.06,10.27,12,20,High CE
1171,2020-12-02,1205,2020-12-02 08:15:00,2020-12-02 22:34:00,R1,0.4,-91.38,0.2,-12.87,0.12,11.58,8,14,High CE
1172,2020-12-02,1206,2020-12-02 22:34:00,2020-12-03 07:31:00,R2,0.6,-83.93,0.47,-12.19,0.06,13.59,22,9,High CE
1173,2020-12-03,1208,2020-12-03 07:31:00,2020-12-03 00:14:00,R1,8.3,-91.29,0.1,-12.91,0.08,11.99,7,18,South
1174,2020-12-04,1207,2020-12-03 00:14:00,2020-12-04 07:28:00,R1,7.3,-104.31,0.54,-14.61,0.02,12.57,0,7,South
1175,2020-12-04,1209,2020-12-04 07:28:00,2020-12-04 20:37:00,R2,1.5,-86.92,0.38,-13.04,0.09,17.4,7,13,South
1176,2020-12-04,1210,2020-12-04 20:37:00,2020-12-07 12:49:00,R1,0.3,-104.14,0.34,-14.66,0.03,13.14,20,64,South
1177,2020-12-07,1211,2020-12-07 12:49:00,2020-12-08 12:41:00,R2 - prélèvement fait après minuit,1.3,-113.29,0.17,-16.29,0.08,17.03,12,24,East
1178,2020-12-08,1212,2020-12-08 12:41:00,2020-12-11 07:27:00,R1,1.4,-113.97,0.28,-16.23,0.09,15.87,12,67,East
1179,2020-12-11,1213,2020-12-11 07:27:00,2020-12-12 10:04:00,R2,12,-109.94,0.17,-15.11,0.05,10.94,7,27,East
1180,2020-12-12,1214,2020-12-12 10:04:00,2020-12-12 20:33:00,R1,1.3,-57.03,0.36,-8.44,0.11,10.49,10,10,East
1181,2020-12-12,1215,2020-12-12 20:33:00,2020-12-13 22:50:00,R1,1.2,-64.65,0.3,-9.28,0.08,9.58999999999999,20,26,East
1182,2020-12-13,1216,2020-12-13 22:50:00,2020-12-14 06:58:00,R1 - pluie verglaçante,0.3,-45.18,0.09,-7.15,0.05,12.02,22,8,East
1183,2020-12-14,1217,2020-12-14 06:58:00,2020-12-15 20:44:00,R1,10.3,-68.32,0.07,-9.56,0.04,8.16000000000001,6,38,South West
1184,2020-12-15,1218,2020-12-15 20:44:00,2020-12-17 07:30:00,R2,0.7,-59.16,0.29,-8.85,0.1,11.64,20,35,South West
1185,2020-12-17,1219,2020-12-17 07:30:00,2020-12-18 11:33:00,R1,0.3,-73.78,0.27,-10.5,0.02,10.22,7,28,South West
1186,2020-12-18,1220,2020-12-18 11:33:00,2020-12-19 23:32:00,R1,1.3,-44.18,0.15,-6.58,0.03,8.46,11,36,South West
1187,2020-12-19,1221,2020-12-19 23:32:00,2020-12-20 08:50:00,R1,3.3,-46.74,0.09,-7.42,0.05,12.62,23,9,South West
1188,2020-12-20,1222,2020-12-20 08:50:00,2020-12-21 11:34:00,R1,1.3,-42.95,0.21,-7.19,0.05,14.57,8,27,South West
1189,2020-12-21,1224,2020-12-21 19:54:00,2020-12-22 09:16:00,R1,9.1,-28.4,0.2,-4.67,0.05,8.96,19,13,South West
1190,2020-12-21,1223,2020-12-21 11:34:00,2020-12-21 19:54:00,R1,2.1,-60.91,0.35,-8.68,0.07,8.53,11,8,South West
1191,2020-12-22,1225,2020-12-22 09:16:00,2020-12-22 20:03:00,R1,7.5,-18.25,0.46,-3.25,0.05,7.75,9,11,South West
1192,2020-12-22,1226,2020-12-22 20:03:00,2020-12-22 23:45:00,R1,0.8,-17.26,0.39,-2.99,0.08,6.66,20,4,South West
1193,2020-12-22,1227,2020-12-22 23:45:00,2020-12-23 09:08:00,R2,12.5,-65.06,0.28,-9.28,0.1,9.17999999999999,23,9,South West
1194,2020-12-23,1229,2020-12-23 12:46:00,2020-12-23 18:05:00,R2,10.6,-66.55,0.18,-9.81,0.05,11.93,12,5,South West
1195,2020-12-23,1230,2020-12-23 18:05:00,2020-12-24 09:32:00,R3,7.1,-68.93,0.05,-10.19,0.13,12.59,18,15,South West
1196,2020-12-23,1228,2020-12-23 09:08:00,2020-12-23 12:46:00,R1,5.1,-55.94,0.1,-8.22,0.05,9.82000000000001,9,4,South West
1197,2020-12-24,1231,2020-12-24 09:32:00,2020-12-24 21:51:00,R1 - Atmos. River,5.3,-121.05,0.2,-16.69,0.03,12.47,9,12,West
1198,2020-12-24,1232,2020-12-24 21:51:00,2020-12-27 09:56:00,R2 - Atmos. River,2,-32.24,0.07,-6.59,0.11,20.48,21,60,West
1199,2020-12-27,1234,2020-12-27 14:36:00,2020-12-27 21:28:00,R1,10.1,-105.25,0.4,-15.23,0.15,16.59,14,7,West
1200,2020-12-27,1233,2020-12-27 09:56:00,2020-12-27 14:36:00,R3 - Atmos. River,4.3,-109.45,0.15,-15.7,0.08,16.15,9,5,West
1201,2020-12-27,1235,2020-12-27 21:28:00,2020-12-28 08:51:00,R2,1.3,-81.92,0.16,-12.21,0.07,15.76,21,11,West
1202,2020-12-28,1236,2020-12-28 08:51:00,2020-12-28 14:45:00,R1,3.3,-97.91,0.25,-14.56,0.04,18.57,8,6,Low CE
1203,2020-12-28,1237,2020-12-28 14:45:00,2020-12-28 19:44:00,R2 - neige,0.5,-81.76,0.35,-12.52,0.12,18.4,14,5,Low CE
1204,2020-12-28,1238,2020-12-28 19:44:00,2020-12-29 09:44:00,R3 - pluie,4.5,-107.13,0.17,-15.88,0.07,19.91,19,14,Low CE
1205,2020-12-29,1240,2020-12-29 23:48:00,2020-12-30 09:49:00,R2,2.3,-83.24,0.14,-12.26,0.11,14.84,23,10,Low CE
